smiles,node_id,num_expansions,rollout_num,score,pharmacophore,Q_value,num_reactions,reaction_1_chemical_space,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
COC(=O)c1ccc(OC)c(N=N[N]([Np])CC(=O)NC(C)=O)n1,183418,1,13460,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,288102,CC(=O)NC(=O)CN([Np])N=N[U],469728,COC(=O)c1ccc(OC)c([U])n1,,
CC(C)(C)OC(=O)N(C[C]([Np])=NNC(=O)c1ccc(F)cc1)C1CCCC1,184513,1,13942,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,4a,211718,CC(C)(C)OC(=O)N(CC(=[U])[Np])C1CCCC1,413473,O=C(NN=[U])c1ccc(F)cc1,,
CC(C)(C)OC(=O)N1CCC(OC(=O)c2ccc(OC(F)(F)C(F)(F)F)cc2)CC1,185735,1,14463,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,492313,CC(C)(C)OC(=O)N1CCC([U])CC1,30730,O=C(O[U])c1ccc(OC(F)(F)C(F)(F)F)cc1,,
CC(C)(C)OC(=O)N1CCC(OC(=O)c2ccc(OC(F)(F)C(F)F)cc2)CC1C(F)(F)F,185737,1,14464,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,194662,CC(C)(C)OC(=O)N1CCC([U])CC1C(F)(F)F,30731,O=C(O[U])c1ccc(OC(F)(F)C(F)F)cc1,,
COC(=O)c1ccc(CON=N[N]([Np])C[C@H]2CCCN2C(=O)OC(C)(C)C)o1,186386,1,14744,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,288474,CC(C)(C)OC(=O)N1CCC[C@@H]1CN([Np])N=N[U],486411,COC(=O)c1ccc(CO[U])o1,,
CCNC(=O)c1ccc(F)cc1N1CCN(C(=O)OC(C)(C)C)CC12CC2,186750,1,14894,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,433801,CC(C)(C)OC(=O)N1CCN([U])C2(CC2)C1,467670,CCNC(=O)c1ccc(F)cc1[U],,
CC(C)c1ccc(SOC(=O)c2ccc(OC(F)(F)C(F)(F)F)cc2)cn1,192942,1,17620,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,453041,CC(C)c1ccc(S[U])cn1,30730,O=C(O[U])c1ccc(OC(F)(F)C(F)(F)F)cc1,,
CC(C)c1ccc(OC(=O)c2ccc(OC(F)(F)C(F)F)cc2)c(Cl)n1,192944,1,17621,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,274997,CC(C)c1ccc([U])c(Cl)n1,30731,O=C(O[U])c1ccc(OC(F)(F)C(F)F)cc1,,
CCN(OC(=O)c1ccc(OC2CCCC2)cc1)C1CCCN(C(=O)OC(C)(C)C)C1,196151,1,19037,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,435414,CCN([U])C1CCCN(C(=O)OC(C)(C)C)C1,30751,O=C(O[U])c1ccc(OC2CCCC2)cc1,,
CCN(OC(=O)c1ccc(OCC(F)(F)F)cc1)C1CN(C(=O)OC(C)(C)C)C1,196159,1,19041,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,435423,CCN([U])C1CN(C(=O)OC(C)(C)C)C1,30755,O=C(O[U])c1ccc(OCC(F)(F)F)cc1,,
CCNC(=O)c1ccc(F)c(N2CCN(C(=O)OCC)CC2)c1,196901,1,19369,0.37531109885139957,0.37531109885139957,0.37531109885139957,1,custom,7a,435646,CCOC(=O)N1CCN([U])CC1,467669,CCNC(=O)c1ccc(F)c([U])c1,,
CC(=O)c1ccc(F)cc1OC(=O)c1ccc(OC2CCC2)cc1,156770,1,1552,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,377596,CC(=O)c1ccc(F)cc1[U],30750,O=C(O[U])c1ccc(OC2CCC2)cc1,,
CCOC(=O)c1ccc(F)c(N2C(CO)CCC2C(=O)OC)c1,163400,1,4477,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,384451,COC(=O)C1CCC(CO)N1[U],468077,CCOC(=O)c1ccc(F)c([U])c1,,
COC(=O)c1sccc1OC(=O)c1ccc(OC(F)(F)F)cc1,167216,1,6196,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,469990,COC(=O)c1sccc1[U],30738,O=C(O[U])c1ccc(OC(F)(F)F)cc1,,
N#CC(=NNC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1ccc(OC(F)(F)F)cc1,171850,1,8319,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,4a,482224,N#CC(=[U])C(=O)c1ccc(OC(F)(F)F)cc1,413482,O=C(NN=[U])c1ccc(OC(F)(F)F)cc1,,
O=C(COC(=O)c1ccc(OC(F)F)cc1)Nc1ccc(OC(F)F)cc1,173370,1,8914,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,495784,O=C(C[U])Nc1ccc(OC(F)F)cc1,30746,O=C(O[U])c1ccc(OC(F)F)cc1,,
C#Cc1ccc(C(=N[O][Np])N=[C]([Np])C2CCCCN2C(=O)c2ccc(F)cc2)cc1,182902,1,13233,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,4a,207258,C#Cc1ccc(C(N=[U])=NO[Np])cc1,218643,O=C(c1ccc(F)cc1)N1CCCCC1C(=[U])[Np],,
C#Cc1ccc(NC(=O)OC(=O)c2ccc(OC(F)(F)C(F)F)cc2)cc1,182912,1,13237,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,422992,C#Cc1ccc(NC(=O)[U])cc1,30731,O=C(O[U])c1ccc(OC(F)(F)C(F)F)cc1,,
C=C1CC(C(=O)OOC(=O)c2ccc(OC3CCC3)cc2)C1,182979,1,13267,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,20666,C=C1CC(C(=O)O[U])C1,30750,O=C(O[U])c1ccc(OC2CCC2)cc1,,
C=C1CCC(C(=O)OOC(=O)c2ccc(OC3CCCC3)cc2)CC1,182981,1,13268,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,20668,C=C1CCC(C(=O)O[U])CC1,30751,O=C(O[U])c1ccc(OC2CCCC2)cc1,,
C=CCOC(=O)N1CCC(N(C)OC(=O)c2ccc3ncoc3c2)CC1,183166,1,13349,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,433574,C=CCOC(=O)N1CCC(N(C)[U])CC1,30953,O=C(O[U])c1ccc2ncoc2c1,,
CC(C)(C)OC(=O)N1CC2(CC(=NNC(=O)c3ccc(OC(F)(F)F)cc3)C2)C1,184946,1,14127,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,4a,415548,CC(C)(C)OC(=O)N1CC2(CC(=[U])C2)C1,413482,O=C(NN=[U])c1ccc(OC(F)(F)F)cc1,,
CC(C)(C)OC(=O)N1CCC(C(=NNC(=O)c2ccc(OC(F)(F)F)cc2)C(F)(F)F)CC1,185254,1,14266,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,4a,415581,CC(C)(C)OC(=O)N1CCC(C(=[U])C(F)(F)F)CC1,413482,O=C(NN=[U])c1ccc(OC(F)(F)F)cc1,,
CC(C)(C)OC(=O)N1CCC(N(OC(=O)c2ccc(F)c(C(F)(F)F)c2)C2CC2)CC1,185600,1,14403,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,433758,CC(C)(C)OC(=O)N1CCC(N([U])C2CC2)CC1,30602,O=C(O[U])c1ccc(F)c(C(F)(F)F)c1,,
COC(=O)c1ccc(OC)c(NN=N[N]([Np])C2CCCN(C(=O)OC(C)(C)C)C2)c1,186162,0,14651,0.27803730045319414,0.27803730045319414,0.0,1,custom,7a,288470,CC(C)(C)OC(=O)N1CCCC(N([Np])N=N[U])C1,56043,COC(=O)c1ccc(OC)c(N[U])c1,,
CN(C)C(=O)c1ccc(F)c(NN2CCCN(C(=O)OC(C)(C)C)CC2)c1,186339,1,14723,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,433788,CC(C)(C)OC(=O)N1CCCN([U])CC1,485989,CN(C)C(=O)c1ccc(F)c(N[U])c1,,
CC(C)(C)OC(=O)N1CCN(N2CCN(C(=O)c3ccc(O)cc3)CC2)C(C#N)C1,186736,1,14887,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,433794,CC(C)(C)OC(=O)N1CCN([U])C(C#N)C1,440588,O=C(c1ccc(O)cc1)N1CCN([U])CC1,,
CNC(=O)c1ccc(F)cc1N1CCN(C(=O)OC(C)(C)C)[C@@H](CC#N)C1,186772,1,14905,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,433814,CC(C)(C)OC(=O)N1CCN([U])C[C@@H]1CC#N,469010,CNC(=O)c1ccc(F)cc1[U],,
CCOC(=O)c1ccc(F)c(N2CC(NC(=O)OC(C)(C)C)C2)c1C,188347,1,15603,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,433838,CC(C)(C)OC(=O)NC1CN([U])C1,468078,CCOC(=O)c1ccc(F)c([U])c1C,,
COC(=O)c1ccc(ON(Cc2ccccn2)C(C)(C)CO)c(C(F)(F)F)c1,191659,1,17053,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,330224,CC(C)(CO)N([U])Cc1ccccn1,486440,COC(=O)c1ccc(O[U])c(C(F)(F)F)c1,,
CC(C)OC(=O)NC1CCCN(OC(=O)c2ccc(F)c(C#N)c2)C1,192557,1,17447,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,434239,CC(C)OC(=O)NC1CCCN([U])C1,26810,N#Cc1cc(C(=O)O[U])ccc1F,,
CNC(=O)c1ccc(F)c(NC(=O)C(C)Sc2ccccc2)c1,193607,1,17911,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,444332,CC(Sc1ccccc1)C(=O)[U],436633,CNC(=O)c1ccc(F)c(N[U])c1,,
CCN(CC1CCN(OC(=O)c2ccc(OC(F)(F)C(F)(F)F)cc2)CC1)C(=O)OC(C)(C)C,196044,1,18998,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,435396,CCN(CC1CCN([U])CC1)C(=O)OC(C)(C)C,30730,O=C(O[U])c1ccc(OC(F)(F)C(F)(F)F)cc1,,
CCNC(=O)NC(=O)C(C)[N]([Np])N=NOC(=O)c1ccc2ncoc2c1,196319,0,19112,0.27803730045319414,0.27803730045319414,0.0,1,custom,7a,289257,CCNC(=O)NC(=O)C(C)N([Np])N=N[U],30953,O=C(O[U])c1ccc2ncoc2c1,,
CCOC(=O)NCCOc1cc(C(=O)NC)ccc1F,196945,1,19387,0.27803730045319414,0.27803730045319414,0.27803730045319414,1,custom,7a,383524,CCOC(=O)NCCO[U],469009,CNC(=O)c1ccc(F)c([U])c1,,
CC(=O)Nc1ccc(OC(F)(F)F)c(OC(=O)c2ccc(F)c(C#N)c2)c1,156426,1,1398,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,465151,CC(=O)Nc1ccc(OC(F)(F)F)c([U])c1,26810,N#Cc1cc(C(=O)O[U])ccc1F,,
CC(=O)c1cc(F)ccc1OC(=O)c1ccc(O)cc1,156713,1,1525,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,465264,CC(=O)c1cc(F)ccc1[U],30723,O=C(O[U])c1ccc(O)cc1,,
CC(=O)c1ccc(COOC(=O)c2ccc(OC(F)(F)F)cc2)cc1,156745,1,1540,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,483427,CC(=O)c1ccc(CO[U])cc1,30738,O=C(O[U])c1ccc(OC(F)(F)F)cc1,,
CC(=O)c1ccc(NC(=O)C(C)[N]([Np])N=NOC(=O)c2ccc(OC3CCCC3)cc2)cc1,156772,0,1553,0.19789869908361465,0.19789869908361465,0.0,1,custom,7a,288151,CC(=O)c1ccc(NC(=O)C(C)N([Np])N=N[U])cc1,30751,O=C(O[U])c1ccc(OC2CCCC2)cc1,,
CCOC(=O)c1ccc(F)c(NN=N[N]([Np])C(C)C(=O)N(CCC#N)c2ccc(F)cc2)c1,156954,0,1636,0.19789869908361465,0.19789869908361465,0.0,1,custom,7a,288179,CC(C(=O)N(CCC#N)c1ccc(F)cc1)N([Np])N=N[U],55596,CCOC(=O)c1ccc(F)c(N[U])c1,,
CCOC(=O)c1ccc(O)c(NN=N[N]([Np])C(C)C(=O)N(c2ccccc2)c2ccccc2)c1,156958,0,1637,0.19789869908361465,0.19789869908361465,0.0,1,custom,7a,288182,CC(C(=O)N(c1ccccc1)c1ccccc1)N([Np])N=N[U],55610,CCOC(=O)c1ccc(O)c(N[U])c1,,
CC(C)OC(=O)c1cccc(OC(=O)c2ccc(OC(F)(F)C(F)F)cc2)c1,158373,1,2237,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,274920,CC(C)OC(=O)c1cccc([U])c1,30731,O=C(O[U])c1ccc(OC(F)(F)C(F)F)cc1,,
CCOC(=O)c1ccc(Oc2cc(C(C)O)ccc2F)cc1,158708,1,2391,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,466522,CC(O)c1ccc(F)c([U])c1,485689,CCOC(=O)c1ccc(O[U])cc1,,
COC(=O)c1ccc(OC(C)C(=O)N(CCC#N)c2ccc(F)cc2)cc1C,158821,1,2447,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,492577,CC([U])C(=O)N(CCC#N)c1ccc(F)cc1,486451,COC(=O)c1ccc(O[U])cc1C,,
CC1CCN(c2ccc(C(=O)OOC(=O)c3ccc(F)cc3)cc2)CC1,159634,1,2792,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,22532,CC1CCN(c2ccc(C(=O)O[U])cc2)CC1,30624,O=C(O[U])c1ccc(F)cc1,,
CN(C)C(=O)c1ccc(COOC(=O)c2ccc3c(c2)OCCCO3)o1,162804,1,4215,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,485987,CN(C)C(=O)c1ccc(CO[U])o1,30906,O=C(O[U])c1ccc2c(c1)OCCCO2,,
CN(C)N=Nc1ccccc1C(=O)OOC(=O)c1ccc2ncoc2c1,162833,1,4228,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,23643,CN(C)N=Nc1ccccc1C(=O)O[U],30953,O=C(O[U])c1ccc2ncoc2c1,,
COC(=O)c1csc(C=NNC(=O)c2ccc(F)cc2)c1,167097,1,6139,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,480597,COC(=O)c1csc(C=[U])c1,413473,O=C(NN=[U])c1ccc(F)cc1,,
CCOC(=O)c1ccc(F)c(OC(=O)c2cccc(SC)c2)c1,169375,1,7178,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,25183,CSc1cccc(C(=O)O[U])c1,468077,CCOC(=O)c1ccc(F)c([U])c1,,
COC(=O)c1ccc(F)cc1OC(=O)c1ccc([Si](C)(C)C)cc1,169444,1,7210,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,25330,C[Si](C)(C)c1ccc(C(=O)O[U])cc1,469710,COC(=O)c1ccc(F)cc1[U],,
COC(=O)c1ccc(OC(F)F)c(OC(=O)c2cccc(C)c2)c1,170893,1,7879,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,26332,Cc1cccc(C(=O)O[U])c1,469724,COC(=O)c1ccc(OC(F)F)c([U])c1,,
COC(=O)c1cc2c(c(SN=N[N]([Np])CC(=O)N(c3ccccc3)c3ccccc3)c1)OCC2,172660,0,8670,0.19789869908361465,0.19789869908361465,0.0,1,custom,7a,291750,O=C(CN([Np])N=N[U])N(c1ccccc1)c1ccccc1,455899,COC(=O)c1cc2c(c(S[U])c1)OCC2,,
O=C(CSOC(=O)c1ccc(F)cc1)c1ccc(OC(F)(F)F)cc1,173283,1,8871,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,462071,O=C(CS[U])c1ccc(OC(F)(F)F)cc1,30624,O=C(O[U])c1ccc(F)cc1,,
CCOC(=O)c1ccc(OC)c(SSCOC(=O)c2ccccc2)c1,174222,1,9296,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,462276,O=C(OCS[U])c1ccccc1,454542,CCOC(=O)c1ccc(OC)c(S[U])c1,,
COC(=O)c1ccc(F)c(NOC(=O)c2cccc(N3CCCCC3)c2)c1,175854,1,10112,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,31093,O=C(O[U])c1cccc(N2CCCCC2)c1,56015,COC(=O)c1ccc(F)c(N[U])c1,,
CCOC(=O)c1ccc(OC2CCN(OC(=O)c3ccccc3C(F)(F)F)CC2)cc1,176130,1,10250,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,31303,O=C(O[U])c1ccccc1C(F)(F)F,435659,CCOC(=O)c1ccc(OC2CCN([U])CC2)cc1,,
COC(=O)c1ccc(OC2CCN(OC(=O)c3ccccc3C(F)F)CC2)cc1,176132,1,10251,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,31304,O=C(O[U])c1ccccc1C(F)F,436730,COC(=O)c1ccc(OC2CCN([U])CC2)cc1,,
COC(=O)c1ccc(OC(F)F)c(OC(=O)c2ccccc2[O-])c1,176266,1,10318,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,31408,O=C(O[U])c1ccccc1[O-],469724,COC(=O)c1ccc(OC(F)F)c([U])c1,,
O=Cc1cc2c(c(OC(=O)c3ccc(OC4CCCC4)cc3)c1)OCC2,178692,1,11220,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,477850,O=Cc1cc([U])c2c(c1)CCO2,30751,O=C(O[U])c1ccc(OC2CCCC2)cc1,,
O=Cc1ccc(OC(F)(F)F)c(OC(=O)c2ccc3c(c2)CCCO3)c1,178803,1,11271,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,477933,O=Cc1ccc(OC(F)(F)F)c([U])c1,30900,O=C(O[U])c1ccc2c(c1)CCCO2,,
CC(C)(C)OC(=O)c1ccc(Oc2ccccc2B2OCCCO2)cc1,180150,1,11882,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,479843,[U]c1ccccc1B1OCCCO1,483857,CC(C)(C)OC(=O)c1ccc(O[U])cc1,,
O=C(OC(=O)c1ccc(OC2CCC2)cc1)c1ccc(O)cc1,181050,1,12332,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,450882,O=C([U])c1ccc(O)cc1,30750,O=C(O[U])c1ccc(OC2CCC2)cc1,,
COC(=O)c1ccc(COC(=O)c2ccc3nc(Br)sc3c2)o1,181326,1,12470,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,354053,O=C([U])c1ccc2nc(Br)sc2c1,486411,COC(=O)c1ccc(CO[U])o1,,
COC(=O)c1ccc(S(=O)(=O)C(=O)c2cccc(O)c2)n1C,181400,1,12507,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,451236,O=C([U])c1cccc(O)c1,287327,COC(=O)c1ccc(S(=O)(=O)[U])n1C,,
O=C(ONc1ccc(-n2cc(Br)cn2)cc1)c1ccc(F)cc1,182850,1,13208,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,433428,Brc1cnn(-c2ccc(N[U])cc2)c1,30624,O=C(O[U])c1ccc(F)cc1,,
C#Cc1ccc(CC(=O)OC(=O)c2ccc(OC(F)(F)C(F)(F)F)cc2)cc1,182910,1,13236,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,442769,C#Cc1ccc(CC(=O)[U])cc1,30730,O=C(O[U])c1ccc(OC(F)(F)C(F)(F)F)cc1,,
C#Cc1cccc(N(CC)C(=O)OC(=O)c2ccc(OC(F)(F)F)c(Cl)c2)c1,182918,1,13240,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,422995,C#Cc1cccc(N(CC)C(=O)[U])c1,30734,O=C(O[U])c1ccc(OC(F)(F)F)c(Cl)c1,,
C=CC(OOC(=O)c1ccc(OCCN2CCCCC2)cc1)(c1ccccc1)C(F)(F)F,183010,1,13281,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,483117,C=CC(O[U])(c1ccccc1)C(F)(F)F,30765,O=C(O[U])c1ccc(OCCN2CCCCC2)cc1,,
C=CCOC(=O)N1CCC(OC(=O)c2ccc3ncsc3c2)CC1,183168,1,13350,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,194567,C=CCOC(=O)N1CCC([U])CC1,30954,O=C(O[U])c1ccc2ncsc2c1,,
COC(=O)c1cc(C(=O)NCC2CCCN(C(C)=O)C2)c(=O)n(C)c1,183380,1,13442,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,423053,CC(=O)N1CCCC(CNC(=O)[U])C1,469507,COC(=O)c1cc([U])c(=O)n(C)c1,,
COC(=O)c1ccc(N)c(OC(=O)[C@@H]2CSCN2C(C)=O)c1,183407,1,13455,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,20815,CC(=O)N1CSC[C@H]1C(=O)O[U],469711,COC(=O)c1ccc(N)c([U])c1,,
COC(=O)c1ccc(OC)nc1CC(=O)NC(C)=O,183420,1,13461,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,492184,CC(=O)NC(=O)C[U],469731,COC(=O)c1ccc(OC)nc1[U],,
COC(=O)c1ccc(F)c(C(C)=C(C)c2nc3ccccc3o2)c1,183962,1,13716,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415427,CC(=[U])c1nc2ccccc2o1,418032,COC(=O)c1ccc(F)c(C(C)=[U])c1,,
CC#Cc1ccc(C(=O)ON=N[N]([Np])C(C)C(=O)N2CCNC2=O)cc1,183982,0,13724,0.19789869908361465,0.19789869908361465,0.0,1,custom,7a,288197,CC(C(=O)N1CCNC1=O)N([Np])N=N[U],20781,CC#Cc1ccc(C(=O)O[U])cc1,,
CC(C)(C)NCc1ccc(Oc2cc(C(=O)N3CCCCC3)ccc2F)cc1,184392,1,13888,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,483543,CC(C)(C)NCc1ccc(O[U])cc1,277837,O=C(c1ccc(F)c([U])c1)N1CCCCC1,,
COc1cc(C2OCC(C)O2)ccc1OC1CCC(C(=O)OC(C)(C)C)C1,184423,1,13902,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,194646,CC(C)(C)OC(=O)C1CCC([U])C1,486685,COc1cc(C2OCC(C)O2)ccc1O[U],,
CC(C)(C)OC(=O)N(C[C]([Np])=NNC(=O)c1ccc(F)c(F)c1)C1CC1,184511,1,13941,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,211717,CC(C)(C)OC(=O)N(CC(=[U])[Np])C1CC1,413472,O=C(NN=[U])c1ccc(F)c(F)c1,,
CC(C)(C)OC(=O)N(C[C]([Np])=NNC(=O)c1ccc(F)cc1Br)C1CCCCC1,184515,1,13943,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,211719,CC(C)(C)OC(=O)N(CC(=[U])[Np])C1CCCCC1,413474,O=C(NN=[U])c1ccc(F)cc1Br,,
COC(=O)c1ccc(F)c(F)c1N1CC2CC(C1)N2C(=O)OC(C)(C)C,184618,1,13987,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,433738,CC(C)(C)OC(=O)N1C2CC1CN([U])C2,469704,COC(=O)c1ccc(F)c(F)c1[U],,
COc1cc(C(=O)NN=[C]([Np])[C@]2(C)CC(F)(F)CN2C(=O)OC(C)(C)C)ccc1OC(F)F,184835,1,14080,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,211744,CC(C)(C)OC(=O)N1CC(F)(F)C[C@@]1(C)C(=[U])[Np],412691,COc1cc(C(=O)NN=[U])ccc1OC(F)F,,
CC(C)(C)OC(=O)N1CC(OC[C]([Np])=NNC(=O)c2ccc(F)cc2)C1,184897,1,14105,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,211749,CC(C)(C)OC(=O)N1CC(OCC(=[U])[Np])C1,413473,O=C(NN=[U])c1ccc(F)cc1,,
COC(=O)c1ccc(OC)cc1SSC1CN(C(=O)OC(C)(C)C)C1,184928,1,14118,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,452260,CC(C)(C)OC(=O)N1CC(S[U])C1,455984,COC(=O)c1ccc(OC)cc1S[U],,
COC(=O)c1ccc(OCCSC2CN(C(=O)OC(C)(C)C)C2)cc1,184934,1,14121,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,492300,CC(C)(C)OC(=O)N1CC([U])C1,455987,COC(=O)c1ccc(OCCS[U])cc1,,
CC(C)(C)OC(=O)N1CC2(CC(=NNC(=O)c3ccc(OC(F)F)cc3)CO2)C1,184948,1,14128,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415549,CC(C)(C)OC(=O)N1CC2(CC(=[U])CO2)C1,413483,O=C(NN=[U])c1ccc(OC(F)F)cc1,,
CC1Cc2cc(C(=O)ON3CCC4(C3)CN(C(=O)OC(C)(C)C)C4)ccc2O1,185018,1,14159,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,7a,433741,CC(C)(C)OC(=O)N1CC2(CCN([U])C2)C1,22542,CC1Cc2cc(C(=O)O[U])ccc2O1,,
CCOc1cc(C(=O)NN=C2CCN(C(=O)OC(C)(C)C)CC2(F)F)ccc1OC(F)F,185172,1,14229,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415567,CC(C)(C)OC(=O)N1CCC(=[U])C(F)(F)C1,412625,CCOc1cc(C(=O)NN=[U])ccc1OC(F)F,,
CC(C)(C)OC(=O)N1CCC(=NNC(=O)c2ccc(F)c(F)c2)CC1(C)C,185186,1,14236,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415574,CC(C)(C)OC(=O)N1CCC(=[U])CC1(C)C,413472,O=C(NN=[U])c1ccc(F)c(F)c1,,
CC(C)(C)OC(=O)N1CCC(=NNC(=O)c2ccc(F)cc2)CC1=O,185188,1,14237,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415575,CC(C)(C)OC(=O)N1CCC(=[U])CC1=O,413473,O=C(NN=[U])c1ccc(F)cc1,,
CC(C)(C)OC(=O)N1CCC(=NNC(=O)c2ccc(F)cc2Br)CC1C(F)(F)F,185190,1,14238,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415576,CC(C)(C)OC(=O)N1CCC(=[U])CC1C(F)(F)F,413474,O=C(NN=[U])c1ccc(F)cc1Br,,
CC(C)(C)OC(=O)N1CCC(C(CC#N)=NNC(=O)c2ccc(OC(F)F)cc2)CC1,185256,1,14267,0.19789869908361465,0.19789869908361465,0.19789869908361465,1,custom,4a,415582,CC(C)(C)OC(=O)N1CCC(C(=[U])CC#N)CC1,413483,O=C(NN=[U])c1ccc(OC(F)F)cc1,,
COC(=O)c1ccc(OCC[N]([Np])N=NC(=[CH][Np])C2CCN(C(=O)OC(C)(C)C)CC2)cc1,185300,0,14285,0.19789869908361465,0.19789869908361465,0.0,1,custom,7a,293074,CC(C)(C)OC(=O)N1CCC(C([U])=C[Np])CC1,289890,COC(=O)c1ccc(OCCN([Np])N=N[U])cc1,,
